****************************************************************************************************Id:0****************************************************************************************************
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:8966.93316910471
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:9143.66092743436
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:9954.820673286304
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:9990.743356388946
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11359.326232121277
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12289.179005781476
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12762.047046605612
Id:0x42e01f28, Parent:0x44b97697, Miner: [Id:21   , Balance:0         ], Txns:1    , Time:13096.32704467703
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13339.310732396403
Id:0x237ab525, Parent:0x6c6141e3, Miner: [Id:21   , Balance:0         ], Txns:1    , Time:13407.61871911812
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14457.752512782457
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14551.327867499022
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16262.995093228594
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16403.825266162243
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17218.419513736277
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:17321.483206180106
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:17662.189225886126
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:17937.824349953284
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18021.130077926013
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19558.85602690623
Id:0x181a7370, Parent:0x0d1c5780, Miner: [Id:21   , Balance:0         ], Txns:5    , Time:19717.668635361708
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:20044.676640157864
Id:0x220d7d08, Parent:0x30219e05, Miner: [Id:21   , Balance:0         ], Txns:3    , Time:31187.98678614774
Id:0x5d0259a5, Parent:0x64005036, Miner: [Id:21   , Balance:0         ], Txns:1    , Time:34602.80359290492
Id:0x3d2f6862, Parent:0x325c26b2, Miner: [Id:21   , Balance:0         ], Txns:2    , Time:43556.821827201915
Id:0x671758fe, Parent:0x00000001, Miner: [Id:21   , Balance:0         ], Txns:1    , Time:53926.35962949813
Id:0x5acb0a37, Parent:0x5f4df43d, Miner: [Id:21   , Balance:0         ], Txns:3    , Time:57825.53110548614
Id:0x5290e183, Parent:0x56a7b7a4, Miner: [Id:21   , Balance:0         ], Txns:2    , Time:62349.180101500744
Id:0x67c7b2c9, Parent:0x7685abf8, Miner: [Id:21   , Balance:0         ], Txns:1    , Time:74654.83290579963
****************************************************************************************************Id:22****************************************************************************************************
Id:0x00000001, Parent:-0x0000001, Miner: -1, Txns:0    , Time:0
Id:0x65d80c3f, Parent:0x00000001, Miner: [Id:31   , Balance:3         ], Txns:1    , Time:1218.484816175557
Id:0x7194306a, Parent:0x00000001, Miner: [Id:20   , Balance:50        ], Txns:1    , Time:1313.5507771935156
Id:0x23563123, Parent:0x00000001, Miner: [Id:11   , Balance:102       ], Txns:1    , Time:2117.462935337052
Id:0x5f4df43d, Parent:0x65d80c3f, Miner: [Id:9    , Balance:0         ], Txns:1    , Time:3977.0314002918717
Id:0x4263baa8, Parent:0x65d80c3f, Miner: [Id:7    , Balance:96        ], Txns:1    , Time:4180.863602356025
Id:0x14990166, Parent:0x65d80c3f, Miner: [Id:40   , Balance:0         ], Txns:1    , Time:4600.807380563658
Id:0x44b97697, Parent:0x4263baa8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:5421.197096945971
Id:0x56a7b7a4, Parent:0x44b97697, Miner: [Id:51   , Balance:150       ], Txns:2    , Time:6447.236282900245
Id:0x3f88afbd, Parent:0x44b97697, Miner: [Id:6    , Balance:107       ], Txns:1    , Time:7028.598492202001
Id:0x40230bc8, Parent:0x3f88afbd, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:7822.065837780777
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:9171.089606180985
Id:0x0d1c5780, Parent:0x40230bc8, Miner: [Id:5    , Balance:150       ], Txns:2    , Time:9181.245688885754
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:9619.726118073238
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:9803.29577142174
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:10252.097949179044
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11357.500498060635
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12576.41739843649
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12739.324472098613
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13142.998245265397
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14409.61387089886
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14903.805998333344
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:15560.462230857525
Id:0x1af7791e, Parent:0x64005036, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16225.272566922971
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16436.99086771375
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17028.458494622304
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:17317.795515119462
Id:0x19d19f8c, Parent:0x7685abf8, Miner: [Id:22   , Balance:52        ], Txns:3    , Time:17600.36976341782
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:17613.914412774015
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:17973.662585761278
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18167.423039495032
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19575.928662562656
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:20318.978360803845
Id:0x13cee482, Parent:0x5f4df43d, Miner: [Id:22   , Balance:52        ], Txns:2    , Time:21676.991228016017
Id:0x6d0e39be, Parent:0x4dba2a59, Miner: [Id:22   , Balance:52        ], Txns:3    , Time:24628.470817402744
Id:0x29b4002a, Parent:0x54c89f41, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:32351.463108942386
Id:0x2715b2b9, Parent:0x40230bc8, Miner: [Id:22   , Balance:52        ], Txns:2    , Time:42912.2804185931
Id:0x63b66f1a, Parent:0x325c26b2, Miner: [Id:22   , Balance:52        ], Txns:31   , Time:48684.33266483571
Id:0x6fe60790, Parent:0x65d80c3f, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:49421.496774364474
Id:0x2ea9378b, Parent:0x6c6141e3, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:51196.57008696691
Id:0x4732a65d, Parent:0x44b97697, Miner: [Id:22   , Balance:52        ], Txns:3    , Time:58088.67933355053
Id:0x24e01117, Parent:0x3fbb6dbf, Miner: [Id:22   , Balance:52        ], Txns:7    , Time:69662.92034142217
****************************************************************************************************Id:23****************************************************************************************************
Id:0x00000001, Parent:-0x0000001, Miner: -1, Txns:0    , Time:0
Id:0x65d80c3f, Parent:0x00000001, Miner: [Id:31   , Balance:3         ], Txns:1    , Time:1223.7318851224877
Id:0x7194306a, Parent:0x00000001, Miner: [Id:20   , Balance:50        ], Txns:1    , Time:1537.7115561182316
Id:0x23563123, Parent:0x00000001, Miner: [Id:11   , Balance:102       ], Txns:1    , Time:1871.9056883547137
Id:0x4263baa8, Parent:0x65d80c3f, Miner: [Id:7    , Balance:96        ], Txns:1    , Time:3577.105248712977
Id:0x5f4df43d, Parent:0x65d80c3f, Miner: [Id:9    , Balance:0         ], Txns:1    , Time:3786.540845327341
Id:0x14990166, Parent:0x65d80c3f, Miner: [Id:40   , Balance:0         ], Txns:1    , Time:4604.727005560721
Id:0x44b97697, Parent:0x4263baa8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:5413.346097192704
Id:0x56a7b7a4, Parent:0x44b97697, Miner: [Id:51   , Balance:150       ], Txns:2    , Time:6471.059291150311
Id:0x3f88afbd, Parent:0x44b97697, Miner: [Id:6    , Balance:107       ], Txns:1    , Time:6619.024215492615
Id:0x0191e0e5, Parent:0x65d80c3f, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:7957.85929802895
Id:0x40230bc8, Parent:0x3f88afbd, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:8196.486475147716
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:9163.068059137857
Id:0x0d1c5780, Parent:0x40230bc8, Miner: [Id:5    , Balance:150       ], Txns:2    , Time:9234.024663567105
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:9243.541296101412
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:9998.17444787666
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:10063.076015622679
Id:0x350e3c5e, Parent:0x44b97697, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:10521.959208047829
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11284.060576995675
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12543.033669236906
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12782.766848512836
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13569.73146907729
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14432.21535546509
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14628.937147611303
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16131.925691415665
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16246.415658507205
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:16916.388903010335
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17219.13853372153
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:17481.334191262096
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:17668.19832905144
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18363.856546407842
Id:0x0edaa838, Parent:0x00000001, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:18933.90371558078
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19144.70550022771
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:19646.05163268948
Id:0x0f9dc386, Parent:0x64005036, Miner: [Id:23   , Balance:0         ], Txns:2    , Time:21271.32183502438
Id:0x44d5bc96, Parent:0x56a7b7a4, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:23087.391225074443
Id:0x68f62154, Parent:0x40230bc8, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:27165.160414983147
Id:0x16843e75, Parent:0x63450bb0, Miner: [Id:23   , Balance:0         ], Txns:7    , Time:41499.93358191841
Id:0x1a7a9184, Parent:0x40c73474, Miner: [Id:23   , Balance:0         ], Txns:4    , Time:55178.61665194639
Id:0x61ab84bd, Parent:0x51d3f9a9, Miner: [Id:23   , Balance:0         ], Txns:1    , Time:58499.961938435445
Id:0x66527172, Parent:0x6c6141e3, Miner: [Id:23   , Balance:0         ], Txns:2    , Time:59554.213787056055
****************************************************************************************************Id:24****************************************************************************************************
Id:0x00000001, Parent:-0x0000001, Miner: -1, Txns:0    , Time:0
Id:0x65d80c3f, Parent:0x00000001, Miner: [Id:31   , Balance:3         ], Txns:1    , Time:1504.0910842587537
Id:0x7194306a, Parent:0x00000001, Miner: [Id:20   , Balance:50        ], Txns:1    , Time:1506.643901293154
Id:0x23563123, Parent:0x00000001, Miner: [Id:11   , Balance:102       ], Txns:1    , Time:1770.679664239359
Id:0x5f4df43d, Parent:0x65d80c3f, Miner: [Id:9    , Balance:0         ], Txns:1    , Time:3543.078332763471
Id:0x4263baa8, Parent:0x65d80c3f, Miner: [Id:7    , Balance:96        ], Txns:1    , Time:3858.385790218505
Id:0x14990166, Parent:0x65d80c3f, Miner: [Id:40   , Balance:0         ], Txns:1    , Time:4871.889036924995
Id:0x44b97697, Parent:0x4263baa8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:5606.954344925603
Id:0x56a7b7a4, Parent:0x44b97697, Miner: [Id:51   , Balance:150       ], Txns:2    , Time:6801.0673496596955
Id:0x3f88afbd, Parent:0x44b97697, Miner: [Id:6    , Balance:107       ], Txns:1    , Time:6892.826435295447
Id:0x40230bc8, Parent:0x3f88afbd, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:7917.966024797023
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:8963.836220661973
Id:0x0d1c5780, Parent:0x40230bc8, Miner: [Id:5    , Balance:150       ], Txns:2    , Time:9193.566096259783
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:9312.20391697964
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:9931.293449907129
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:10224.68256871459
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11396.148724486362
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12587.309058664157
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12623.30181558623
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13314.70130822463
Id:0x2e2b818d, Parent:0x44b97697, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:14173.711856471155
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14577.884409411523
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14674.782030869303
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16312.819313288901
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16435.657590559775
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:17197.797920984616
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17526.19239675489
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:17760.66820511091
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:17990.745314415137
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18349.636749051824
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19459.72376767479
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:19834.494843670655
Id:0x757386dd, Parent:0x7685abf8, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:22466.084941689725
Id:0x7c2e610d, Parent:0x25cc61f2, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:24464.074341657033
Id:0x3a2c8a93, Parent:0x2c384d88, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:27132.887616419837
Id:0x5a914ff3, Parent:0x65d80c3f, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:32502.966589714015
Id:0x641f6790, Parent:0x64005036, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:34857.737823725285
Id:0x0072ee36, Parent:0x51d3f9a9, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:35055.7006138981
Id:0x43c9a336, Parent:0x00000001, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:37730.78850233006
Id:0x1aa840c8, Parent:0x40230bc8, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:42231.28945544746
Id:0x62a47578, Parent:0x325c26b2, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:50629.633222333294
Id:0x32729a1e, Parent:0x46c73bd6, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:55759.0550269647
Id:0x624dec83, Parent:0x5f4df43d, Miner: [Id:24   , Balance:50        ], Txns:4    , Time:58375.2447429253
Id:0x13219a0c, Parent:0x44a02d88, Miner: [Id:24   , Balance:50        ], Txns:1    , Time:65038.689760626716
****************************************************************************************************Id:25****************************************************************************************************
Id:0x00000001, Parent:-0x0000001, Miner: -1, Txns:0    , Time:0
Id:0x7194306a, Parent:0x00000001, Miner: [Id:20   , Balance:50        ], Txns:1    , Time:1291.3497683743435
Id:0x65d80c3f, Parent:0x00000001, Miner: [Id:31   , Balance:3         ], Txns:1    , Time:1363.0407002277884
Id:0x23563123, Parent:0x00000001, Miner: [Id:11   , Balance:102       ], Txns:1    , Time:1889.734718128306
Id:0x4263baa8, Parent:0x65d80c3f, Miner: [Id:7    , Balance:96        ], Txns:1    , Time:3885.593140889663
Id:0x5f4df43d, Parent:0x65d80c3f, Miner: [Id:9    , Balance:0         ], Txns:1    , Time:4072.9155838587967
Id:0x14990166, Parent:0x65d80c3f, Miner: [Id:40   , Balance:0         ], Txns:1    , Time:4662.457806207966
Id:0x44b97697, Parent:0x4263baa8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:5140.969614922647
Id:0x3f88afbd, Parent:0x44b97697, Miner: [Id:6    , Balance:107       ], Txns:1    , Time:6676.471579078709
Id:0x56a7b7a4, Parent:0x44b97697, Miner: [Id:51   , Balance:150       ], Txns:2    , Time:6860.554627440584
Id:0x40230bc8, Parent:0x3f88afbd, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:8235.09658050706
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:9060.241751474092
Id:0x0d1c5780, Parent:0x40230bc8, Miner: [Id:5    , Balance:150       ], Txns:2    , Time:9089.564071777899
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:9464.68326570639
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:9711.377863377998
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:10103.833605789087
Id:0x24d865b5, Parent:0x40230bc8, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:11229.900816601395
Id:0x13b42b08, Parent:0x44b97697, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:11234.836720801019
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11350.759413558846
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12499.37198429557
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12505.214445887055
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13567.289687291888
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14632.26438059075
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14770.091941934346
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16212.345658327675
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16414.005551828202
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:17260.28105199848
Id:0x2487cf61, Parent:0x44a02d88, Miner: [Id:25   , Balance:0         ], Txns:2    , Time:17302.26804695477
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17420.032900949296
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:17896.393695875457
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:17982.99978049112
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18461.81161100886
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19496.849084169426
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:19673.008151446815
Id:0x37fcb5a6, Parent:0x63450bb0, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:20816.549041135317
Id:0x627be10d, Parent:0x7194306a, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:28585.07256935945
Id:0x0ba9d857, Parent:0x4263baa8, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:45204.76955250051
Id:0x3cdbc670, Parent:0x2c384d88, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:52321.13519592842
Id:0x74ff245a, Parent:0x7685abf8, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:55533.26484347303
Id:0x750bfc34, Parent:0x64005036, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:59313.75355451681
Id:0x779ff94f, Parent:0x25cc61f2, Miner: [Id:25   , Balance:0         ], Txns:2    , Time:59886.975017308454
Id:0x27be7439, Parent:0x51d3f9a9, Miner: [Id:25   , Balance:0         ], Txns:3    , Time:61112.756716158525
Id:0x6562d9ee, Parent:0x00000001, Miner: [Id:25   , Balance:0         ], Txns:1    , Time:68768.03231830738
****************************************************************************************************Id:26****************************************************************************************************
Id:0x00000001, Parent:-0x0000001, Miner: -1, Txns:0    , Time:0
Id:0x65d80c3f, Parent:0x00000001, Miner: [Id:31   , Balance:3         ], Txns:1    , Time:1083.276163220099
Id:0x7194306a, Parent:0x00000001, Miner: [Id:20   , Balance:50        ], Txns:1    , Time:1101.6795118737637
Id:0x23563123, Parent:0x00000001, Miner: [Id:11   , Balance:102       ], Txns:1    , Time:1927.623772077371
Id:0x4263baa8, Parent:0x65d80c3f, Miner: [Id:7    , Balance:96        ], Txns:1    , Time:3612.5154265964893
Id:0x5f4df43d, Parent:0x65d80c3f, Miner: [Id:9    , Balance:0         ], Txns:1    , Time:4191.627064042155
Id:0x14990166, Parent:0x65d80c3f, Miner: [Id:40   , Balance:0         ], Txns:1    , Time:4687.048899647589
Id:0x44b97697, Parent:0x4263baa8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:4853.345437656448
Id:0x3f88afbd, Parent:0x44b97697, Miner: [Id:6    , Balance:107       ], Txns:1    , Time:6690.602975176421
Id:0x56a7b7a4, Parent:0x44b97697, Miner: [Id:51   , Balance:150       ], Txns:2    , Time:7013.705636438347
Id:0x40230bc8, Parent:0x3f88afbd, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:8120.263298377624
Id:0x0d1c5780, Parent:0x40230bc8, Miner: [Id:5    , Balance:150       ], Txns:2    , Time:9045.34293798809
Id:0x54c89f41, Parent:0x40230bc8, Miner: [Id:2    , Balance:100       ], Txns:2    , Time:9329.283439501838
Id:0x31244099, Parent:0x40230bc8, Miner: [Id:46   , Balance:0         ], Txns:1    , Time:9421.516659479972
Id:0x44a02d88, Parent:0x54c89f41, Miner: [Id:54   , Balance:0         ], Txns:3    , Time:9972.245916405533
Id:0x6c6141e3, Parent:0x0d1c5780, Miner: [Id:41   , Balance:100       ], Txns:1    , Time:10080.507225353938
Id:0x64005036, Parent:0x6c6141e3, Miner: [Id:4    , Balance:70        ], Txns:3    , Time:11469.111408327963
Id:0x51d3f9a9, Parent:0x64005036, Miner: [Id:5    , Balance:150       ], Txns:1    , Time:12433.680598978506
Id:0x457617a9, Parent:0x64005036, Miner: [Id:35   , Balance:0         ], Txns:1    , Time:12678.092588597374
Id:0x7685abf8, Parent:0x51d3f9a9, Miner: [Id:16   , Balance:200       ], Txns:1    , Time:13466.529935995071
Id:0x30219e05, Parent:0x7685abf8, Miner: [Id:38   , Balance:50        ], Txns:2    , Time:14621.133425126776
Id:0x25cc61f2, Parent:0x7685abf8, Miner: [Id:11   , Balance:102       ], Txns:5    , Time:14715.042120755923
Id:0x325c26b2, Parent:0x30219e05, Miner: [Id:22   , Balance:52        ], Txns:1    , Time:16381.224786563589
Id:0x40c73474, Parent:0x30219e05, Miner: [Id:44   , Balance:50        ], Txns:7    , Time:16490.436023113718
Id:0x63450bb0, Parent:0x325c26b2, Miner: [Id:37   , Balance:102       ], Txns:2    , Time:17336.815916110958
Id:0x4dba2a59, Parent:0x325c26b2, Miner: [Id:48   , Balance:0         ], Txns:23   , Time:17413.742042462858
Id:0x2c384d88, Parent:0x63450bb0, Miner: [Id:50   , Balance:100       ], Txns:4    , Time:18045.88316764143
Id:0x3fbb6dbf, Parent:0x4dba2a59, Miner: [Id:51   , Balance:150       ], Txns:3    , Time:18210.218205232348
Id:0x0a484093, Parent:0x4dba2a59, Miner: [Id:12   , Balance:0         ], Txns:1    , Time:18449.725613374514
Id:0x46c73bd6, Parent:0x2c384d88, Miner: [Id:37   , Balance:102       ], Txns:3    , Time:19505.048550903623
Id:0x2a893ef6, Parent:0x2c384d88, Miner: [Id:19   , Balance:102       ], Txns:2    , Time:20002.796153027466
Id:0x3b3a7eac, Parent:0x40230bc8, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:20624.867751801285
Id:0x23bcbbc1, Parent:0x2c384d88, Miner: [Id:26   , Balance:90        ], Txns:2    , Time:21925.88317172385
